600.0,600.0
1200.0,1200.0
1792.0972333355883,1900.0
2457.157671417969,2700.0
3276.0038569421267,3600.0
4294.644182302642,4600.0
5486.015046525962,5600.0
6723.83132720533,6500.0
7789.850762083542,7300.0
8548.671669490213,8000.0
8989.725537733337,8600.0
9238.615460454352,9200.0
9501.736199521596,9900.0
10039.187355377548,10700.0
10986.838309885528,11600.0
12269.392517276301,12600.0
13689.29086703523,13600.0
15017.757641000491,14500.0
16027.04113429675,15300.0
16607.19723151127,16000.0
16846.470706899298,16600.0
16977.499001070937,17200.0
17284.08607890077,17900.0
17985.72311574911,18700.0
19099.208614376887,19600.0
20474.962410192187,20600.0
21896.950270996243,21600.0
23108.255716022682,22500.0
23960.090079470967,23300.0
24448.361252022514,24000.0
24710.246022034993,24600.0
24941.957114500066,25200.0
25349.67290398884,25900.0
26101.560135938333,26700.0
27199.255800234932,27600.0
28518.84386885095,28600.0
29858.808912799734,29600.0
31038.229437963462,30500.0
31909.10987290748,31300.0
32425.947995813825,32000.0
32720.817269523803,32600.0
32964.03900567883,33200.0
