600.0,600.0
1200.0,1200.0
1778.1816411812313,1900.0
2510.97429766196,2700.0
3344.522841828689,3600.0
4289.074310076667,4600.0
5335.900321446128,5600.0
6369.889016163737,6500.0
7271.276742026161,7300.0
8078.881993509854,8000.0
8773.00723848796,8600.0
9351.39869950514,9200.0
9956.2076043126,9900.0
10660.875660100104,10700.0
11466.370683969637,11600.0
12393.563407448743,12600.0
13439.89402345955,13600.0
14450.577605623828,14500.0
15353.776889705561,15300.0
16142.722878976641,16000.0
16833.426513409657,16600.0
17404.17877362275,17200.0
17993.419387749444,17900.0
18704.81654758768,18700.0
19497.655805309092,19600.0
20401.812334004768,20600.0
21446.945985691033,21600.0
22452.733825648756,22500.0
23308.856334428543,23300.0
24095.005979517606,24000.0
24778.88072301184,24600.0
25370.327231109335,25200.0
25976.274164330775,25900.0
26709.891768617075,26700.0
27518.47667073491,27600.0
28427.006401620874,28600.0
29445.043109474384,29600.0
30444.902027659908,30500.0
31307.05618851391,31300.0
32094.86992932555,32000.0
32782.074964854095,32600.0
33361.305932904965,33200.0
