600.0,600.0
1200.0,1200.0
1787.228446814136,1900.0
2482.7324990848774,2700.0
3364.261463665892,3600.0
4438.067830782342,4600.0
5636.716085583665,5600.0
6790.900391582768,6500.0
7699.330047673387,7300.0
8285.254067993164,8000.0
8670.177433420631,8600.0
9011.701113280373,9200.0
9502.975202184702,9900.0
10328.208430796554,10700.0
11432.536178090768,11600.0
12642.254555533713,12600.0
13800.309150497462,13600.0
14816.863814780885,14500.0
15600.622118333924,15300.0
16156.554065995697,16000.0
16614.207227330768,16600.0
17066.812202360758,17200.0
17622.19896881822,17900.0
18412.651636591676,18700.0
19425.72838823059,19600.0
20553.246414425255,20600.0
21721.030944011894,21600.0
22777.81409277545,22500.0
23587.998411250926,23300.0
24169.104201817667,24000.0
24625.060520607338,24600.0
25085.57385856476,25200.0
25633.62924789139,25900.0
26376.696638838705,26700.0
27376.87906819614,27600.0
28517.135173478742,28600.0
29700.986406406802,29600.0
30775.70800242245,30500.0
31613.265657724834,31300.0
32209.92359316681,32000.0
32657.623071218233,32600.0
33071.326820792325,33200.0
