600.0,600.0
1200.0,1200.0
1805.2594518306732,1900.0
2522.366513771957,2700.0
3327.9217658027937,3600.0
4241.167671408341,4600.0
5233.460156303747,5600.0
6201.149895461425,6500.0
7065.526388704433,7300.0
7851.644212455831,8000.0
8535.256656786645,8600.0
9128.359422531445,9200.0
9749.08953694252,9900.0
10499.490273029103,10700.0
11326.026535875613,11600.0
12235.716544710198,12600.0
13253.382417062876,13600.0
14235.094961500592,14500.0
15118.808953546362,15300.0
15925.329467751711,16000.0
16618.15542919405,16600.0
17212.174723539967,17200.0
17827.013485013442,17900.0
18565.032025832523,18700.0
19387.833450774124,19600.0
20294.176492653918,20600.0
21293.46006665483,21600.0
22257.860370973,22500.0
23118.274135185453,23300.0
23907.68763402974,24000.0
24593.10159373029,24600.0
25194.60588108311,25200.0
25805.124114285,25900.0
26533.45581904586,26700.0
27343.519243388204,27600.0
28265.54635174754,28600.0
29271.133479649277,29600.0
30256.808133966595,30500.0
31121.163545920186,31300.0
31900.02256156842,32000.0
32593.29440544243,32600.0
33179.1341914097,33200.0
