600.0,600.0
1200.0,1200.0
1790.6534878292646,1900.0
2589.798915630635,2700.0
3498.4233451811256,3600.0
4498.426358784682,4600.0
5608.368419170998,5600.0
6597.908127861162,6500.0
7411.54923623914,7300.0
8105.036277821119,8000.0
8685.18808710645,8600.0
9185.171564339915,9200.0
9796.823328627634,9900.0
10607.309212670929,10700.0
11521.44595083467,11600.0
12504.671535178415,12600.0
13610.395677785025,13600.0
14597.14976645273,14500.0
15386.740241217967,15300.0
16088.1307761726,16000.0
16705.576284042807,16600.0
17198.3422077699,17200.0
17806.793249151695,17900.0
18589.998436287296,18700.0
19473.813506009155,19600.0
20485.476330462945,20600.0
21607.645768142258,21600.0
22621.120497693828,22500.0
23422.016901289884,23300.0
24096.118844781,24000.0
24691.645802641793,24600.0
25200.752249315494,25200.0
25807.648640120366,25900.0
26610.581523287394,26700.0
27491.24081645617,27600.0
28493.712548076895,28600.0
29609.815867077603,29600.0
30604.959828340376,30500.0
31409.87825187562,31300.0
32092.500365486474,32000.0
32686.64362196882,32600.0
33205.68162867931,33200.0
