600.0,600.0
1200.0,1200.0
1796.9912109310076,1900.0
2488.3607573264608,2700.0
3303.284806027959,3600.0
4214.66534460289,4600.0
5223.8955538790215,5600.0
6228.704304906948,6500.0
7116.386775405641,7300.0
7931.110179837132,8000.0
8639.350351442383,8600.0
9232.120723444372,9200.0
9838.807812358595,9900.0
10541.073287548035,10700.0
11333.480445684292,11600.0
12211.807789528759,12600.0
13213.231113670789,13600.0
14206.455518360004,14500.0
15106.609643101336,15300.0
15900.154648226875,16000.0
16613.139305183362,16600.0
17218.80012837989,17200.0
17821.502369322665,17900.0
18512.507787160528,18700.0
19316.805857364758,19600.0
20196.36187270587,20600.0
21205.997979572654,21600.0
22206.264583745302,22500.0
23113.394143310223,23300.0
23906.729519261593,24000.0
24603.87799714611,24600.0
25195.23427718396,25200.0
25818.061785962902,25900.0
26511.045794435628,26700.0
27302.411232995157,27600.0
28209.471995040796,28600.0
29205.912205497123,29600.0
30213.61057338192,30500.0
31109.180137756302,31300.0
31898.96188496872,32000.0
32594.490429726626,32600.0
33186.35145923405,33200.0
