600.0,600.0
1200.0,1200.0
1798.026186577381,1900.0
2511.031203575015,2700.0
3425.814670216348,3600.0
4513.76427288556,4600.0
5679.273292448315,5600.0
6773.172604716227,6500.0
7576.851672260229,7300.0
8126.1215533963,8000.0
8580.06644953849,8600.0
9054.699845466706,9200.0
9673.505721683558,9900.0
10515.535742218077,10700.0
11544.554337058498,11600.0
12619.669229297942,12600.0
13671.168780636131,13600.0
14648.412313330384,14500.0
15478.02194831711,15300.0
16148.903215169767,16000.0
16674.14557826623,16600.0
17140.689543899425,17200.0
17666.349950670534,17900.0
18414.027863849224,18700.0
19433.656455297234,19600.0
20588.504590141747,20600.0
21767.32925911028,21600.0
22780.867700032377,22500.0
23509.618574842374,23300.0
24055.001839767196,24000.0
24539.887468376997,24600.0
25081.673352258684,25200.0
25757.92673189927,25900.0
26573.79680773152,26700.0
27510.258210091677,27600.0
28529.92453751822,28600.0
29615.9400610897,29600.0
30664.06312116581,30500.0
31537.890426244117,31300.0
32180.79214521026,32000.0
32662.56062574345,32600.0
33078.212912529656,33200.0
