600.0,600.0
1200.0,1200.0
1786.570005852368,1900.0
2642.617955660171,2700.0
3532.246032706173,3600.0
4529.682090356784,4600.0
5634.727941996185,5600.0
6592.279847180628,6500.0
7351.25079181531,7300.0
8037.707856849562,8000.0
8629.971179740487,8600.0
9163.0877074048,9200.0
9803.559278906298,9900.0
10640.949039701349,10700.0
11519.948271502108,11600.0
12533.989207624327,12600.0
13626.874862277695,13600.0
14598.295791486147,14500.0
15359.373780861562,15300.0
16060.865294461753,16000.0
16659.117255711208,16600.0
17164.643832905826,17200.0
17811.888669732456,17900.0
18641.65684239173,18700.0
19525.913383733463,19600.0
20531.424729776314,20600.0
21640.36346766893,21600.0
22586.4452098698,22500.0
23367.073093263385,23300.0
24045.943214771316,24000.0
24661.829523174263,24600.0
25151.047183807867,25200.0
25810.884971284282,25900.0
26639.030546802245,26700.0
27536.25542814189,27600.0
28521.583630712412,28600.0
29612.05452829386,29600.0
30575.29743785056,30500.0
31355.239038558542,31300.0
32060.770620466647,32000.0
32664.17373332359,32600.0
33185.78000398174,33200.0
