600.0,600.0
1200.0,1200.0
1801.3268099532288,1900.0
2571.820188956503,2700.0
3497.0923970692543,3600.0
4497.6635072387235,4600.0
5580.355428808131,5600.0
6596.311654088787,6500.0
7423.753184641049,7300.0
8119.032674315331,8000.0
8705.557817742283,8600.0
9204.312984754306,9200.0
9808.81004356481,9900.0
10589.397461616541,10700.0
11464.384330808778,11600.0
12474.38678150184,12600.0
13582.932687252667,13600.0
14605.83377632737,14500.0
15410.292970297916,15300.0
16128.505191966717,16000.0
16710.771553405473,16600.0
17221.631242424202,17200.0
17825.508823235326,17900.0
18593.71105133892,18700.0
19486.876392163413,19600.0
20492.99331657626,20600.0
21587.42534862822,21600.0
22596.902769006847,22500.0
23414.175463500764,23300.0
24125.88229281004,24000.0
24729.600770831814,24600.0
25218.544341262415,25200.0
25806.91199491924,25900.0
26591.71089321803,26700.0
27495.33899279697,27600.0
28487.43927581406,28600.0
29589.79060562714,29600.0
30587.146765827158,30500.0
31413.40931661975,31300.0
32096.37029115768,32000.0
32726.226885112126,32600.0
33213.843258145185,33200.0
