600.0,600.0
1200.0,1200.0
1787.916319430411,1900.0
2612.910100114368,2700.0
3535.208578636331,3600.0
4505.1754683668405,4600.0
5617.279988840819,5600.0
6567.005361049918,6500.0
7333.430053121426,7300.0
8050.883668651384,8000.0
8655.342721665067,8600.0
9156.948138894331,9200.0
9807.649253617765,9900.0
10631.69209526589,10700.0
11518.945568578003,11600.0
12507.1463931073,12600.0
13588.935491260792,13600.0
14549.313762962254,14500.0
15341.467668490124,15300.0
16038.877567473415,16000.0
16634.91076352908,16600.0
17165.35014419733,17200.0
17809.99360520581,17900.0
18623.225558396072,18700.0
19527.444660785804,19600.0
20513.24364350101,20600.0
21582.38729014639,21600.0
22555.57678456984,22500.0
23320.77901714135,23300.0
24025.926368088225,24000.0
24630.84068498513,24600.0
25158.641109967884,25200.0
25799.108406392777,25900.0
26619.31559739156,26700.0
27507.23011008893,27600.0
28517.02005864886,28600.0
29576.027966212037,29600.0
30564.05829934992,30500.0
31347.42439619143,31300.0
32030.65831507136,32000.0
32629.579407935646,32600.0
33157.84243806759,33200.0
